"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"SI","2022-09-16","96.6","-1.18","5.89","Trivino, Lou",457705,642152,,"called_strike",,,,,6,"Andrew McCutchen called out on strikes.","R","R","R","MIL","NYY","S",,,1,0,2022,"-1.33","0.82","0.5","2.48",,,,2,7,"Bot",,,,,543309,,,7.505383064750949,-140.447211116263,-5.420899729366501,-19.254459378580712,30.1992505684961,-20.21219921847159,"3.37","1.7",,,,"96.8",1963,"6.3",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.16",,,,,,,,69,2,"Sinker",5,5,5,5,5,5,5,5,"Infield shift","Standard",225,"0","-0.021"
"SL","2022-09-16","92.8","-0.68","6.4","Holmes, Clay",607054,605280,,"swinging_strike_blocked",,,,,14,"Jace Peterson strikes out swinging.","R","L","R","MIL","NYY","S",,,0,1,2022,"0.09","0.05","0.71","0.62",592669,,457705,1,9,"Bot",,,,,543309,,,3.3772089942409647,-134.98011846013267,-9.076355803065185,0.317588397786355,29.22942885195514,-29.757429314592972,"3.09","1.43",,,,"92.5",2699,"6.1",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.36",,,,,,,,87,2,"Slider",6,6,6,6,6,6,6,6,"Strategic","Strategic",62,"0","-0.129"
"SI","2022-09-16","96.6","-1.26","5.81","Trivino, Lou",457705,642152,,"ball",,,,,14,"Andrew McCutchen called out on strikes.","R","R","R","MIL","NYY","B",,,0,0,2022,"-1.17","0.66","0.92","1.04",,,,2,7,"Bot",,,,,543309,,,8.490029415518595,-140.33615540535786,-8.67108651901267,-17.364191395377375,28.534536982536437,-21.740798297641124,"3.35","1.68",,,,"97.1",1989,"6.4",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.07",,,,,,,,69,1,"Sinker",5,5,5,5,5,5,5,5,"Infield shift","Standard",226,"0","0.015"
"SL","2022-09-16","89.5","-0.86","6.41","Holmes, Clay",607054,605280,,"called_strike",,,,,2,"Jace Peterson strikes out swinging.","R","L","R","MIL","NYY","S",,,0,0,2022,"0.32","-0.07","-0.19","2.68",592669,,457705,1,9,"Bot",,,,,543309,,,0.957394787574678,-130.4525736991058,-3.0861181136030353,3.5114954820609623,27.212377216583185,-32.49599980686247,"3.15","1.46",,,,"89",2532,"5.9",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.61",,,,,,,,87,1,"Slider",6,6,6,6,6,6,6,6,"Strategic","Strategic",50,"0","-0.074"
"SI","2022-09-16","98.2","-0.81","6.33","Holmes, Clay",457705,605280,"walk","ball",,,,,11,"Andrew McCutchen walks.","R","R","R","MIL","NYY","B",,,3,1,2022,"-1.45","0.02","-1.2","3.1",592669,,,1,9,"Bot",,,,,543309,,,2.27901953836285,-142.87790896197862,-3.2292648572122298,-20.204902901209554,38.17386181499599,-31.21942669754968,"3.37","1.72",,,,"96.9",2157,"5.9",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.57",,,"0.7",1,0,0,,86,5,"Sinker",6,6,6,6,6,6,6,6,"Strategic","Strategic",230,"-0.013","0.159"
"CH","2022-09-16","89.1","-1.42","5.79","Trivino, Lou",543939,642152,"strikeout","swinging_strike",,,,,13,"Kolten Wong strikes out swinging.","R","L","R","MIL","NYY","S",2,,2,2,2022,"-1.27","-0.23","-1.04","1.48",,,,1,7,"Bot",,,,,543309,,,3.5899362707658242,-129.66992161184191,-4.059382496152526,-15.055237061169516,28.243125861005094,-34.082263868665926,"3.09","1.43",,,,"89",1551,"6.3",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.19",,,"0",1,0,0,,68,5,"Changeup",5,5,5,5,5,5,5,5,"Infield shift","Standard",270,"-0.028","-0.134"
"FF","2022-09-16","97.2","-1.33","5.86","Trivino, Lou",543939,642152,,"foul",,,,,11,"Kolten Wong strikes out swinging.","R","L","R","MIL","NYY","S",,,2,1,2022,"-1.16","1.02","-1.17","2.93",,,,1,7,"Bot",,,,,543309,,,3.076707848235218,-141.4933066831259,-4.655432766592621,-16.26951245917247,33.64680835900965,-17.60169981983454,"3.09","1.43",189,"75.3",61,"97",1978,"6.2",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.27",,,,,,,,68,4,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Infield shift","Standard",229,"0","-0.046"
"SL","2022-09-16","89.9","-0.89","6.45","Holmes, Clay",457705,605280,,"called_strike",,,,,4,"Andrew McCutchen walks.","R","R","R","MIL","NYY","S",,,3,0,2022,"0.17","-0.09","-0.47","2.56",592669,,,1,9,"Bot",,,,,543309,,,0.6781622211250606,-130.9368450577431,-3.4643382898332593,1.8380615915371719,27.454947415743206,-32.69490638075185,"3.3","1.64",,,,"89.4",2515,"5.9",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.57",,,,,,,,86,4,"Slider",6,6,6,6,6,6,6,6,"Strategic","Strategic",52,"0","-0.044"
"CH","2022-09-16","88.5","-1.4","5.8","Trivino, Lou",543939,642152,,"ball",,,,,13,"Kolten Wong strikes out swinging.","R","L","R","MIL","NYY","B",,,1,1,2022,"-1.43","-0.06","-1.63","2.09",,,,1,7,"Bot",,,,,543309,,,2.4013561286065883,-128.8916280554305,-2.842822871469563,-16.42275230330375,28.411121862624537,-32.40436434185333,"3.03","1.46",,,,"88.2",1637,"6.2",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.34",,,,,,,,68,3,"Changeup",5,5,5,5,5,5,5,5,"Infield shift","Standard",263,"0","0.033"
"SL","2022-09-16","88.8","-0.67","6.5","Holmes, Clay",457705,605280,,"ball",,,,,14,"Andrew McCutchen walks.","R","R","R","MIL","NYY","B",,,2,0,2022,"0.03","-0.15","0.11","1.01",592669,,,1,9,"Bot",,,,,543309,,,1.8342489000314461,-129.2962148796827,-7.058477126355765,-0.053962247531977744,25.896645699354522,-32.64599623266682,"3.34","1.75",,,,"88.3",2440,"5.8",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.67",,,,,,,,86,3,"Slider",6,6,6,6,6,6,6,6,"Strategic","Strategic",35,"0","0.08"
"FF","2022-09-16","96.7","-1.36","5.81","Trivino, Lou",543939,642152,,"ball",,,,,11,"Kolten Wong strikes out swinging.","R","L","R","MIL","NYY","B",,,0,1,2022,"-1.22","0.97","-1.11","3.04",,,,1,7,"Bot",,,,,543309,,,3.422286484809156,-140.71781844335575,-4.02761744980143,-16.95868610012941,32.87099795661129,-18.60362711891658,"3.07","1.47",,,,"96.4",1996,"6.2",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.34",,,,,,,,68,2,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Infield shift","Standard",230,"0","0.016"
"SI","2022-09-16","98.8","-0.72","6.45","Holmes, Clay",457705,605280,,"ball",,,,,13,"Andrew McCutchen walks.","R","R","R","MIL","NYY","B",,,1,0,2022,"-1.5","0.74","-0.95","1.87",592669,,,1,9,"Bot",,,,,543309,,,2.846458087615033,-143.60978093439925,-8.660952562813447,-21.36796323578984,35.8155078020142,-20.089610710479615,"3.43","1.74",,,,"98",2296,"6.1",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.43",,,,,,,,86,2,"Sinker",6,6,6,6,6,6,6,6,"Strategic","Strategic",226,"0","0.03"
"FF","2022-09-16","97.1","-1.39","5.79","Trivino, Lou",543939,642152,,"swinging_strike",,,,,1,"Kolten Wong strikes out swinging.","R","L","R","MIL","NYY","S",,,0,0,2022,"-1","1.11","-0.53","2.82",,,,1,7,"Bot",,,,,543309,,,4.5731499128236415,-141.26914332702094,-4.9486283051708835,-14.413144786535414,33.627493432068746,-16.340453395889554,"3.09","1.43",,,,"96.9",1942,"6.3",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.22",,,,,,,,68,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Infield shift","Standard",228,"0","-0.024"
"SL","2022-09-16","89.3","-0.81","6.46","Holmes, Clay",457705,605280,,"ball",,,,,11,"Andrew McCutchen walks.","R","R","R","MIL","NYY","B",,,0,0,2022,"0.15","-0.06","-0.95","2.98",592669,,,1,9,"Bot",,,,,543309,,,-0.6568055568028541,-130.12015446064987,-2.442221678009647,1.8415593455966424,27.825540936353736,-32.534551022223575,"3.36","1.67",,,,"88.7",2508,"5.9",661164,605280,543309,609280,650402,518626,643396,665828,543305,592450,"54.63",,,,,,,,86,1,"Slider",6,6,6,6,6,6,6,6,"Strategic","Strategic",56,"0","0.007"
"SI","2022-09-16","99.3","-0.88","6.31","Holmes, Clay",543939,605280,"field_out","hit_into_play",,,,,5,"Kolten Wong grounds out, shortstop Isiah Kiner-Falefa to first baseman Oswaldo Cabrera.   Hunter Renfroe to 3rd.","R","L","R","MIL","NYY","X",6,"ground_ball",2,2,2022,"-1.24","0.33","-0.15","1.99",,592669,,0,9,"Bot",110.09,156.23,,,543309,,,4.874150433552955,-144.43800121468243,-7.191508697906826,-18.533690235396108,33.283543536870454,-26.01647002927697,"3.09","1.43",14,"97.5",-7,"99",2184,"6.1",661164,605280,543309,665828,650402,518626,643396,609280,543305,592450,"54.37",0.251,0.236,"0",1,0,0,2,85,5,"Sinker",6,6,6,6,6,6,6,6,"Standard","Standard",229,"0.023","-0.208"
"SI","2022-09-16","97.8","-1.19","5.89","Trivino, Lou",592669,642152,"strikeout","called_strike",,,,,14,"Hunter Renfroe called out on strikes.","R","R","R","MIL","NYY","S",2,,3,2,2022,"-1.33","0.81","0.83","1.73",,,,0,7,"Bot",,,,,543309,,,8.49159905196949,-141.9695177138969,-7.539101650729501,-19.916663471933308,32.78552143831685,-19.648313250445195,"3.33","1.64",,,,"97.5",2124,"6.3",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.22",,,"0",1,0,0,,67,6,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",226,"-0.038","-0.299"
"SL","2022-09-16","91.6","-0.72","6.43","Holmes, Clay",543939,605280,,"foul",,,,,9,"Kolten Wong grounds out, shortstop Isiah Kiner-Falefa to first baseman Oswaldo Cabrera.   Hunter Renfroe to 3rd.","R","L","R","MIL","NYY","S",,,2,1,2022,"0.09","-0.04","0.76","1.83",,592669,,0,9,"Bot",,,,,543309,,,3.5314814194168043,-133.52256856585902,-5.733816141129864,0.4206057395268682,24.727701927415776,-31.817862206604836,"3.09","1.43",3,"85.7",-30,"91.6",2582,"5.9",661164,605280,543309,665828,650402,518626,643396,609280,543305,592450,"54.61",,,,,,,,85,4,"Slider",6,6,6,6,6,6,6,6,"Standard","Standard",25,"0","-0.099"
"SL","2022-09-16","83.9","-1.33","5.86","Trivino, Lou",592669,642152,,"ball",,,,,14,"Hunter Renfroe called out on strikes.","R","R","R","MIL","NYY","B",,,2,2,2022,"1.29","0.12","2.51","0.13",,,,0,7,"Bot",,,,,543309,,,6.315449459689343,-121.93197263427123,-7.045655280815388,11.569474374519759,24.39898853866215,-29.8034699635534,"3.23","1.56",,,,"83.7",2654,"6.3",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.21",,,,,,,,67,5,"Slider",5,5,5,5,5,5,5,5,"Standard","Standard",57,"0","0.103"
"CH","2022-09-16","88.9","1.86","5.51","Peralta, Wandy",642133,593974,"strikeout","swinging_strike_blocked",,,,,14,"Rowdy Tellez strikes out swinging.","R","L","L","MIL","NYY","S",2,,1,2,2022,"1.26","0.36","0.25","0.79",,553882,592885,2,6,"Bot",,,,,624431,,,-6.526057265593247,-129.31975091008448,-6.27536556117671,15.452830197706342,25.788072474609812,-27.074297108029576,"3.57","1.67",,,,"88.4",2165,"5.9",661164,593974,624431,665828,650402,518626,643396,609280,543305,592450,"54.59",,,"0",1,0,0,,63,4,"Changeup",5,5,5,5,5,5,5,5,"Infield shift","Standard",127,"-0.065","-0.319"
"SI","2022-09-16","97.8","-0.87","6.39","Holmes, Clay",543939,605280,,"ball",,,,,14,"Kolten Wong grounds out, shortstop Isiah Kiner-Falefa to first baseman Oswaldo Cabrera.   Hunter Renfroe to 3rd.","R","L","R","MIL","NYY","B",,,1,1,2022,"-1.42","0.28","1.18","1.16",,592669,,0,9,"Bot",,,,,543309,,,8.79292218061128,-141.95234269150487,-9.197656291633894,-21.28168640038437,32.47844527186778,-26.43225549997394,"2.99","1.41",,,,"97.3",2242,"6.2",661164,605280,543309,665828,650402,518626,643396,609280,543305,592450,"54.33",,,,,,,,85,3,"Sinker",6,6,6,6,6,6,6,6,"Strategic","Standard",237,"0","0.054"
"SI","2022-09-16","96.4","-1.3","5.83","Trivino, Lou",592669,642152,,"foul",,,,,5,"Hunter Renfroe called out on strikes.","R","R","R","MIL","NYY","S",,,2,1,2022,"-1.29","0.78","0.04","2.47",,,,0,7,"Bot",,,,,543309,,,6.466522553466573,-140.19932831973122,-5.100904913933259,-18.42977534626767,33.06733504599833,-20.88581882805861,"3.32","1.55",256,"82.9",35,"96",2018,"6.2",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.3",,,,,,,,67,4,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",227,"0","-0.066"
"SI","2022-09-16","96.5","-1.28","5.82","Trivino, Lou",592669,642152,,"ball",,,,,14,"Hunter Renfroe called out on strikes.","R","R","R","MIL","NYY","B",,,1,1,2022,"-1.26","0.65","0.73","1.36",,,,0,7,"Bot",,,,,543309,,,8.198237937886214,-140.18088099157063,-7.769130544891961,-18.4727826043829,32.14942606511246,-21.943140207658892,"3.34","1.57",,,,"96.5",2004,"6.4",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.09",,,,,,,,67,3,"Sinker",5,5,5,5,5,5,5,5,"Standard","Standard",229,"0","0.049"
"SL","2022-09-16","91.5","-0.74","6.47","Holmes, Clay",543939,605280,,"ball",,,,,14,"Kolten Wong grounds out, shortstop Isiah Kiner-Falefa to first baseman Oswaldo Cabrera.   Hunter Renfroe to 3rd.","R","L","R","MIL","NYY","B",,,0,1,2022,"0.12","0.05","0.94","1.13",,592669,,0,9,"Bot",,,,,543309,,,3.954939656755856,-133.1418340067967,-7.728090622315934,0.6722720343397538,24.761020845501665,-30.254071250869895,"3.04","1.47",,,,"91.3",2570,"5.9",661164,605280,543309,665828,650402,518626,643396,609280,543305,592450,"54.62",,,,,,,,85,2,"Slider",6,6,6,6,6,6,6,6,"Strategic","Standard",158,"0","0.047"
"SI","2022-09-16","97","1.33","6.07","Peralta, Wandy",642133,593974,,"swinging_strike",,,,,9,"Rowdy Tellez strikes out swinging.","R","L","L","MIL","NYY","S",,,1,1,2022,"1.35","0.89","0.64","1.71",,553882,592885,2,6,"Bot",,,,,624431,,,-4.88149408359568,-141.11063124581054,-8.134666720425033,19.106689352853525,30.565818773876128,-18.608855545781232,"3.57","1.67",,,,"96.4",2237,"5.8",661164,593974,624431,665828,650402,518626,643396,609280,543305,592450,"54.65",,,,,,,,63,3,"Sinker",5,5,5,5,5,5,5,5,"Infield shift","Standard",137,"0","-0.102"
"SL","2022-09-16","88.2","-0.82","6.53","Holmes, Clay",543939,605280,,"foul_bunt",,,,,1,"Kolten Wong grounds out, shortstop Isiah Kiner-Falefa to first baseman Oswaldo Cabrera.   Hunter Renfroe to 3rd.","R","L","R","MIL","NYY","S",,,0,0,2022,"0.3","-0.1","-0.46","3.19",,592669,,0,9,"Bot",,,,,543309,,,0.2455882201405934,-128.61875202072088,-1.8944108657043608,3.327971336190609,24.976510994321128,-33.128764818185466,"3.09","1.43",3,,,"87.9",2377,"5.8",661164,605280,543309,665828,650402,518626,643396,609280,543305,592450,"54.66",,,,,,,,85,1,"Slider",6,6,6,6,6,6,6,6,"Strategic","Standard",89,"0","-0.056"
"SI","2022-09-16","96.4","1.6","6","Peralta, Wandy",642133,593974,,"called_strike",,,,,9,"Rowdy Tellez strikes out swinging.","R","L","L","MIL","NYY","S",,,1,0,2022,"1.43","0.87","0.38","1.76",,553882,592885,2,6,"Bot",,,,,624431,,,-6.41184874035347,-140.2083564500748,-7.628349761522492,20.330653794121492,30.187940252292908,-19.116620098387127,"3.24","1.45",,,,"95.6",2254,"5.8",661164,593974,624431,665828,650402,518626,643396,609280,543305,592450,"54.73",,,,,,,,63,2,"Sinker",5,5,5,5,5,5,5,5,"Infield shift","Standard",135,"0","-0.078"
"SL","2022-09-16","82.3","-1.22","5.93","Trivino, Lou",592669,642152,,"swinging_strike",,,,,14,"Hunter Renfroe called out on strikes.","R","R","R","MIL","NYY","S",,,1,0,2022,"1.2","0.09","2.44","1.08",,,,0,7,"Bot",,,,,543309,,,5.967377076621371,-119.65505418138075,-4.573408992789879,10.250321529052695,24.268817996733876,-30.62337547047806,"3.32","1.55",,,,"81.8",2445,"6.1",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.38",,,,,,,,67,2,"Slider",5,5,5,5,5,5,5,5,"Standard","Standard",60,"0","-0.043"
"SI","2022-09-16","96","-0.91","6.44","Holmes, Clay",592669,605280,"double","hit_into_play",,,,,7,"Hunter Renfroe doubles (21) on a sharp line drive to center fielder Aaron Hicks.","R","R","R","MIL","NYY","X",8,"line_drive",0,0,2022,"-1.43","0.35","-0.39","1.91",,,,0,9,"Bot",85.2,61.66,,,543309,,,4.580233501481983,-139.60979588442908,-7.149387330765192,-19.67107379402474,31.70453338786893,-26.129003055433042,"3.32","1.55",354,"107.3",15,"95.6",2073,"6.1",661164,605280,543309,665828,650402,518626,643396,609280,543305,592450,"54.4",0.637,0.702,"1.25",1,1,1,5,84,1,"Sinker",6,6,6,6,6,6,6,6,"Standard","Standard",232,"0.173","0.633"
"FF","2022-09-16","96.7","-1.33","5.9","Trivino, Lou",592669,642152,,"ball",,,,,9,"Hunter Renfroe called out on strikes.","R","R","R","MIL","NYY","B",,,0,0,2022,"-1.15","0.92","0.74","1.62",,,,0,7,"Bot",,,,,543309,,,8.147430707901252,-140.49876295144458,-7.9406980625508945,-17.0437157873582,31.5872209831729,-18.290704625925333,"3.23","1.49",,,,"96.6",1981,"6.3",661164,642152,543309,665828,650402,518626,643396,609280,543305,592450,"54.18",,,,,,,,67,1,"4-Seam Fastball",5,5,5,5,5,5,5,5,"Standard","Standard",228,"0","0.033"
"SI","2022-09-16","97","1.46","5.98","Peralta, Wandy",642133,593974,,"blocked_ball",,,,,14,"Rowdy Tellez strikes out swinging.","R","L","L","MIL","NYY","B",,,0,0,2022,"1.59","0.89","0.19","-0.18",,553882,592885,2,6,"Bot",,,,,624431,,,-6.899952942407756,-140.64675804625432,-12.800564913904704,22.676267193590363,30.550585736472016,-17.642185883773898,"3.66","1.77",,,,"95.9",2274,"5.7",661164,593974,624431,665828,650402,518626,643396,609280,543305,592450,"54.76",,,,,,,,63,1,"Sinker",5,5,5,5,5,5,5,5,"Infield shift","Standard",134,"0","0.054"
"SL","2022-09-14","87.3","-0.94","6.17","Holmes, Clay",624512,605280,"strikeout","foul_tip",,,,,12,"Reese McGuire strikes out on a foul tip.","R","L","R","BOS","NYY","S",2,,1,2,2022,"1.45","-0.04","0.92","2.48",,,,2,9,"Bot",,,,,624431,,,1.5015051572966387,-127.0539145046372,-2.6186176576405273,15.298155876315729,27.825605236498436,-32.210497083980705,"3.3","1.61",,,,"86.7",2636,"6",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.47",,,"0",1,0,0,,77,4,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",53,"-0.014","-0.07"
"SL","2022-09-14","88","-0.83","6.38","Holmes, Clay",624512,605280,,"foul",,,,,6,"Reese McGuire strikes out on a foul tip.","R","L","R","BOS","NYY","S",,,1,1,2022,"0.23","-0.36","0.46","2.26",,,,2,9,"Bot",,,,,624431,,,2.651149707939918,-128.11872913929722,-3.128781604776065,1.966550481900155,26.594947984712608,-35.67827535782315,"3.3","1.61",11,"94.7",-12,"87.6",2579,"6",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.5",,,,,,,,77,3,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",43,"0","-0.023"
"SL","2022-09-14","88.9","-0.75","6.35","Holmes, Clay",624512,605280,,"called_strike",,,,,6,"Reese McGuire strikes out on a foul tip.","R","L","R","BOS","NYY","S",,,1,0,2022,"0.2","-0.51","0.71","2.56",,,,2,9,"Bot",,,,,624431,,,3.1443208459544985,-129.4124546352656,-2.1792368188941866,1.5991091309663161,27.04238354021222,-37.66219591867646,"3.3","1.69",,,,"88.4",2449,"6",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.53",,,,,,,,77,2,"Slider",3,5,3,5,5,3,3,5,"Standard","Standard",68,"0","-0.021"
"SI","2022-09-14","97.9","-0.84","6.39","Holmes, Clay",624512,605280,,"ball",,,,,11,"Reese McGuire strikes out on a foul tip.","R","L","R","BOS","NYY","B",,,0,0,2022,"-1.5","0.21","-0.97","4.19",,,,2,9,"Bot",,,,,624431,,,3.1053278143027767,-142.48459780317074,-0.8701721441478372,-21.06475636045876,36.18603718895113,-29.414179406406976,"3.38","1.69",,,,"96.9",2047,"5.9",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.55",,,,,,,,77,1,"Sinker",3,5,3,5,5,3,3,5,"Standard","Standard",224,"0","0.015"
"SI","2022-09-14","99.4","-0.67","6.35","Holmes, Clay",571771,605280,"field_out","hit_into_play",,,,,4,"Enrique Hernandez grounds out, second baseman Gleyber Torres to first baseman Marwin Gonzalez.   Abraham Almonte scores.","R","R","R","BOS","NYY","X",4,"ground_ball",0,1,2022,"-1.56","0.56","-0.65","2.49",501659,,,1,9,"Bot",122.78,152.67,,,624431,,,3.6867526664962167,-144.58145580522645,-6.424576869114916,-22.7502397906726,34.35562275253374,-23.05727498628337,"3.3","1.55",259,"76.9",-26,"98.9",2184,"6.1",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.45",0.034,0.031,"0",1,0,0,2,76,2,"Sinker",2,5,2,5,5,3,3,5,"Standard","Standard",224,"-0.037","-0.308"
"SL","2022-09-14","89.8","-0.73","6.43","Holmes, Clay",571771,605280,,"called_strike",,,,,3,"Enrique Hernandez grounds out, second baseman Gleyber Torres to first baseman Marwin Gonzalez.   Abraham Almonte scores.","R","R","R","BOS","NYY","S",,,0,0,2022,"0.27","-0.08","0.78","3.01",501659,,,1,9,"Bot",,,,,624431,,,3.1533267438565664,-130.76533555662658,-2.3472963493742514,2.490802951825487,26.250083784170315,-32.84051828358684,"3.3","1.57",,,,"89.6",2475,"6",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.48",,,,,,,,76,1,"Slider",2,5,2,5,5,2,2,5,"Standard","Standard",52,"0","-0.068"
"SI","2022-09-14","98.8","-0.81","6.39","Holmes, Clay",671213,605280,"field_out","hit_into_play",,,,,4,"Triston Casas grounds out, third baseman Josh Donaldson to first baseman Marwin Gonzalez.   Abraham Almonte to 3rd.","R","L","R","BOS","NYY","X",5,"ground_ball",1,1,2022,"-1.45","0.25","-0.55","2.45",,501659,,0,9,"Bot",114.94,167.31,,,624431,,,4.073519069999642,-143.63252111673245,-5.781593970108049,-20.932499450093236,37.397464840866746,-27.438281641630976,"3.72","1.69",2,"61",-54,"97.9",2170,"6.1",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.38",0.22,0.198,"0",1,0,0,2,75,3,"Sinker",2,5,2,5,5,2,2,5,"Strategic","Standard",231,"-0.038","-0.252"
"SL","2022-09-14","88.7","-0.62","6.41","Holmes, Clay",671213,605280,,"ball",,,,,14,"Triston Casas grounds out, third baseman Josh Donaldson to first baseman Marwin Gonzalez.   Abraham Almonte to 3rd.","R","L","R","BOS","NYY","B",,,0,1,2022,"0.19","-0.14","0.92","1.5",,501659,,0,9,"Bot",,,,,624431,,,3.3356443478001334,-129.20171365302758,-5.640384210676081,1.4300277176883702,26.360478687726044,-32.85206483753866,"3.85","1.72",,,,"88.4",2520,"6",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.49",,,,,,,,75,2,"Slider",2,5,2,5,5,2,2,5,"Strategic","Standard",30,"0","0.047"
"SL","2022-09-14","88.3","-0.8","6.41","Holmes, Clay",671213,605280,,"called_strike",,,,,3,"Triston Casas grounds out, third baseman Josh Donaldson to first baseman Marwin Gonzalez.   Abraham Almonte to 3rd.","R","L","R","BOS","NYY","S",,,0,0,2022,"0.18","-0.24","0.69","3.32",,501659,,0,9,"Bot",,,,,624431,,,3.2505924415456473,-128.67141502225783,-1.0001275244432202,1.3484275814564788,25.03850396102722,-34.874076695919705,"3.72","1.75",,,,"88",2429,"5.9",663159,605280,624431,503556,650402,518626,643396,543305,592450,665828,"54.61",,,,,,,,75,1,"Slider",2,5,2,5,5,2,2,5,"Strategic","Standard",61,"0","-0.056"
